sql,number,DN:sum merge cost,CN:Request complete
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=27 and ck3=50 allow filtering;,270000,348689.0,         350123 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=27 and ck3=50 allow filtering;,270000,335793.0,         337019 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,355915.0,         357251 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,363151.0,         364423 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,344336.0,         345830 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,305124.0,         306466 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,363593.0,         364841 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,370794.0,         372058 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,353399.0,         354650 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,331812.0,         333097 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,337805.0,         339232 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,327012.0,         328266 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,358534.0,         359732 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,367399.0,         368633 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,396566.0,         398043 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,360623.0,         361849 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,354304.0,         355507 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,336733.0,         337906 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,367424.0,         368672 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,317231.0,         318427 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,312847.0,         314070 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,317340.0,         318541 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,344949.0,         346166 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,360481.0,         361837 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,313743.0,         314945 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,317914.0,         319292 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=28 and ck3=50 allow filtering;,280000,317000.0,         318137 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,366860.0,         368051 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,342116.0,         343449 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,417912.0,         419170 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,302791.0,         304052 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,368638.0,         369862 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,357930.0,         359243 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,306676.0,         307922 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,371532.0,         372901 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,411664.0,         412920 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,331897.0,         333194 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,310375.0,         311641 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,347122.0,         348326 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,355292.0,         356446 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,333976.0,         335240 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,358670.0,         360147 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,354219.0,         355581 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,353418.0,         354724 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,344373.0,         345571 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,447470.0,         448772 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,381301.0,         382887 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,358496.0,         359745 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,366965.0,         368389 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,358813.0,         360048 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,366366.0,         367543 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=29 and ck3=50 allow filtering;,290000,375332.0,         376661 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,370387.0,         371661 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,372790.0,         374250 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,398871.0,         400165 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,380346.0,         381875 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,369053.0,         370351 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,374738.0,         376045 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,381161.0,         382553 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,336520.0,         337790 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,391595.0,         393058 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,389123.0,         390363 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,370773.0,         372284 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,368441.0,         369705 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,329379.0,         330617 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,328743.0,         330220 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,370422.0,         371652 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,357856.0,         359065 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,374279.0,         375437 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,341024.0,         342261 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,390717.0,         392104 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,377049.0,         378196 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,410100.0,         411501 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,401536.0,         402848 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,360615.0,         361843 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,379113.0,         401164 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=30 and ck3=50 allow filtering;,300000,332670.0,         333960 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,390766.0,         392159 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,350822.0,         352128 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,399730.0,         401012 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,381094.0,         382363 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,337923.0,         339288 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,421123.0,         422486 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,372436.0,         373778 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,323749.0,         325118 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,417088.0,         421143 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,335913.0,         337212 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,393641.0,         394955 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,337059.0,         338286 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,397784.0,         398836 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,377637.0,         379133 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,326069.0,         327368 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,400106.0,         401436 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,353790.0,         355085 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,370383.0,         371604 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,377314.0,         378606 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,363561.0,         365052 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,382198.0,         383649 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,348179.0,         349578 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,404399.0,         405868 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,373900.0,         375155 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=31 and ck3=50 allow filtering;,310000,350799.0,         352233 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,408958.0,         410189 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,400531.0,         401880 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,387752.0,         389050 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,402789.0,         404038 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,404348.0,         405632 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,430013.0,         431355 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,390408.0,         391725 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,350600.0,         351969 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,340604.0,         341921 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,424976.0,         426325 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,380439.0,         381793 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,410621.0,         411925 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,373893.0,         375224 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,426705.0,         428062 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,420442.0,         421901 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,425285.0,         426565 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,412287.0,         413534 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,385339.0,         386673 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,333770.0,         335133 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,425566.0,         427104 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,454846.0,         456298 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,355557.0,         356940 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,371932.0,         373225 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,404498.0,         406120 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=32 and ck3=50 allow filtering;,320000,434983.0,         436684 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,389663.0,         391020 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,371296.0,         372662 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,401376.0,         402815 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,399101.0,         400310 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,408726.0,         410008 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,386610.0,         387919 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,430312.0,         431649 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,408335.0,         409776 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,367027.0,         368299 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,440944.0,         442354 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,418364.0,         419691 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,436648.0,         437938 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,410266.0,         411623 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,442731.0,         444139 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,352455.0,         353739 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,400980.0,         402282 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,346801.0,         348223 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,398921.0,         400363 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,347134.0,         348462 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,396054.0,         397363 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,399847.0,         401202 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,411747.0,         413230 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,366997.0,         368370 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,420199.0,         421498 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=33 and ck3=50 allow filtering;,330000,412097.0,         413325 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,449154.0,         450432 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,415099.0,         416357 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,430447.0,         431659 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,388177.0,         389451 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,451867.0,         453149 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,436118.0,         437475 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,384061.0,         385236 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,436680.0,         437961 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,426595.0,         427936 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,413350.0,         414659 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,369405.0,         370701 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,408787.0,         410047 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,467366.0,         468738 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,430695.0,         432051 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,407107.0,         408411 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,414853.0,         416110 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,483719.0,         485170 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,400376.0,         401672 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,362168.0,         363441 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,405699.0,         407044 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,450989.0,         452215 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,416283.0,         417869 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,415949.0,         417328 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,423037.0,         424388 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=34 and ck3=50 allow filtering;,340000,401994.0,         403277 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,441901.0,         443183 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,470213.0,         471540 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,394051.0,         395410 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,443689.0,         444977 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,468940.0,         470347 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,467381.0,         468788 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,455354.0,         456627 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,470088.0,         471418 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,420804.0,         422219 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,475299.0,         476480 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,462614.0,         463909 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,416091.0,         417430 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,420237.0,         421743 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,441889.0,         443391 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,478159.0,         479512 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,427554.0,         428993 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,466383.0,         467707 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,418439.0,         419710 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,413716.0,         415094 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,438256.0,         439486 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,420746.0,         422016 
select count(*) from sirius.test1 where pkey=1 and ck2=50 and ck1>=1 and ck1<=35 and ck3=50 allow filtering;,350000,454461.0,         455746 
