sql,number,DN:sum merge cost,CN:Request complete
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=16 and ck3=50 allow filtering;,1600,4534.0,           5515 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=16 and ck3=50 allow filtering;,1600,4344.0,           5368 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=16 and ck3=50 allow filtering;,1600,4210.0,           5311 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=16 and ck3=50 allow filtering;,1600,3813.0,           4806 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=16 and ck3=50 allow filtering;,1600,4286.0,           5381 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=16 and ck3=50 allow filtering;,1600,4465.0,           5578 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=16 and ck3=50 allow filtering;,1600,4461.0,           5497 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=16 and ck3=50 allow filtering;,1600,3898.0,           4861 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=16 and ck3=50 allow filtering;,1600,4513.0,           5442 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=16 and ck3=50 allow filtering;,1600,3799.0,           4771 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4921.0,           5965 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4940.0,           6028 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4261.0,           5238 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4645.0,           5662 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4387.0,           5395 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4411.0,           5400 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4383.0,           5379 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4095.0,           5178 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4382.0,           5348 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4875.0,           5951 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4664.0,           5516 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4527.0,           5435 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4788.0,           5735 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4508.0,           5431 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4728.0,           5656 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4391.0,           5303 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4533.0,           5498 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4606.0,           5680 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4648.0,           5807 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4111.0,           4943 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4691.0,           5699 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4941.0,           5921 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4838.0,           5830 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4935.0,           5868 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=17 and ck3=50 allow filtering;,1700,4606.0,           5591 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,4504.0,           5535 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,5263.0,           6222 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,4511.0,           5486 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,4885.0,           5958 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,5048.0,           6159 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,4813.0,           5858 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,4415.0,           5376 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,4848.0,           5965 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,4860.0,           5774 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,5407.0,           6461 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,5362.0,           6458 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,3975.0,           4969 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,3758.0,           4756 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,4494.0,           5461 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,4871.0,           5876 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,5241.0,           6263 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,5066.0,           6180 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,4572.0,           5580 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,4637.0,           5632 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,5238.0,           6172 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,5222.0,           6137 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,4750.0,           5741 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,4367.0,           5325 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,4981.0,           6003 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=18 and ck3=50 allow filtering;,1800,3968.0,           4926 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4825.0,           5881 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4427.0,           5413 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,5390.0,           6461 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,5235.0,           6247 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,5342.0,           6394 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,5266.0,           6283 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4920.0,           5894 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4660.0,           5662 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4377.0,           5350 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4277.0,           5263 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4554.0,           5577 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4565.0,           5678 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4870.0,           5928 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4303.0,           5278 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4519.0,           5540 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,5177.0,           6168 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4887.0,           5949 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4702.0,           5706 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,5282.0,           6258 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4951.0,           5947 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4859.0,           5753 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4416.0,           5364 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,5056.0,           6132 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4788.0,           6044 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=19 and ck3=50 allow filtering;,1900,4986.0,           6030 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,5261.0,           6213 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,5410.0,           6514 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,5568.0,           6633 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,5271.0,           6279 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,4631.0,           5514 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,5308.0,           6355 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,4854.0,           5911 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,4716.0,           5727 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,4518.0,           5471 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,5397.0,           6415 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,4672.0,           5513 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,4149.0,           4858 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,5082.0,           6096 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,4939.0,           5962 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,5163.0,           6147 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,4922.0,           5953 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,4583.0,           5623 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,4349.0,           5264 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,4312.0,           5333 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,4985.0,           6125 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,4942.0,           5992 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,5271.0,           6192 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,5341.0,           6302 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,5245.0,           6189 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=20 and ck3=50 allow filtering;,2000,5259.0,           6294 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5596.0,           6555 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5235.0,           6329 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5267.0,           6353 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5612.0,           6745 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5535.0,           6569 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5424.0,           6420 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5546.0,           6611 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5277.0,           6345 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,4913.0,           5904 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,4991.0,           5987 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5695.0,           6744 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5557.0,           6529 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5302.0,           6323 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,4683.0,           5654 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,4132.0,           5043 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5072.0,           6045 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5224.0,           6226 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5532.0,           6638 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,4920.0,           5969 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,4893.0,           5898 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5019.0,           6043 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,4854.0,           5765 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,8678.0,           9750 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5747.0,           6896 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=21 and ck3=50 allow filtering;,2100,5639.0,           6652 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,6139.0,           7242 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,4882.0,           5931 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5944.0,           6940 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5720.0,           6790 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,4959.0,           5917 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,6115.0,           7125 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5540.0,           6650 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5702.0,           6765 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5571.0,           6483 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5591.0,           6625 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5731.0,           6763 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,4939.0,           5921 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,4331.0,           5261 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,6035.0,           6988 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,6195.0,           7239 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5514.0,           6531 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5597.0,           6545 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5956.0,           6927 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5915.0,           6981 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5107.0,           6126 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5473.0,           6440 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5839.0,           6998 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5823.0,           6842 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5839.0,           6875 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=22 and ck3=50 allow filtering;,2200,5940.0,           7081 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,5581.0,           6517 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,8566.0,           9729 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,6270.0,           7551 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,5712.0,           6817 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,6209.0,           7112 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,5909.0,           6820 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,5491.0,           6579 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,6159.0,           7310 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,5680.0,           6676 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,6211.0,           7210 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,6203.0,           7259 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,6190.0,           7198 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,6238.0,           7210 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,5761.0,           6668 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,6361.0,           7274 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,5096.0,           6032 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,6055.0,           6978 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,5714.0,           6549 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,6268.0,           7182 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,5442.0,           6370 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,5085.0,           5994 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,6230.0,           7158 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,5551.0,           6500 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,6231.0,           7337 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=23 and ck3=50 allow filtering;,2300,5543.0,           6518 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=24 and ck3=50 allow filtering;,2400,4978.0,           6050 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=24 and ck3=50 allow filtering;,2400,4966.0,           5959 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=24 and ck3=50 allow filtering;,2400,5711.0,           6778 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=24 and ck3=50 allow filtering;,2400,6659.0,           7742 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=24 and ck3=50 allow filtering;,2400,5883.0,           6908 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=24 and ck3=50 allow filtering;,2400,6107.0,           7187 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=24 and ck3=50 allow filtering;,2400,6620.0,           7580 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=24 and ck3=50 allow filtering;,2400,6598.0,           7623 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=24 and ck3=50 allow filtering;,2400,5832.0,           6920 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=24 and ck3=50 allow filtering;,2400,5845.0,           6981 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=24 and ck3=50 allow filtering;,2400,6278.0,           7353 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=24 and ck3=50 allow filtering;,2400,6335.0,           7353 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=24 and ck3=50 allow filtering;,2400,6290.0,           7350 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=24 and ck3=50 allow filtering;,2400,6372.0,           7323 
